id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
37169434,"Superb room home and location, en-suite, balcony",447343700,Leona,Fingal County Council,Castleknock LEA-6,53.36693573,-6.357919216,Private room,119,1,11,2023-10-02,0.41,4,69,1
37172488,Kerstin's B&B - 3 rooms - Rooom3: Beautiful Bright,58479118,Kerstin,Clare County Council,Killaloe LEA-5,52.88719,-8.49312,Private room,87,1,28,2024-08-19,0.46,3,289,14
37181292,"Centre of Killaloe Village, Lovely Apartment",363647835,Kamil,Clare County Council,Killaloe LEA-5,52.80739,-8.44066,Entire home/apt,177,1,40,2024-09-04,1.05,1,5,13
37194063,Lynchs cottage,227689765,Marie,Clare County Council,Killaloe LEA-5,52.80879,-8.74346,Entire home/apt,350,2,84,2024-08-18,1.21,1,216,16
37196980,Room 2:The fantastic view,58479118,Kerstin,Clare County Council,Killaloe LEA-5,52.88735,-8.49435,Private room,94,1,46,2024-08-19,1.18,3,323,11
37210200,"Honeysuckle Lodge, lovely rolling hill views",189872585,Eve,Clare County Council,Killaloe LEA-5,52.75018768,-8.520039789,Entire home/apt,265,2,15,2024-09-08,8.33,1,245,15
37211498,The Stables Kiltanon House Tulla  Clare V95 A3W6,17903995,Paul & Joan,Clare County Council,Killaloe LEA-5,52.87776,-8.7651,Entire home/apt,116,2,621,2024-09-07,6.15,2,227,78
37213876,The Old Brewery,93818974,Adam Ross,Clare County Council,Killaloe LEA-5,52.80085649,-8.508797154,Entire home/apt,102,2,99,2024-09-01,5.83,1,112,66
37215467,"Cosy cottage in Scariff, East Clare",252534808,Helen,Clare County Council,Killaloe LEA-5,52.92437,-8.5808,Entire home/apt,130,3,30,2024-08-22,0.48,1,177,6
37227782,Glenomra Lodge. 3 Bedroom. Shannon Airport 25 min.,141474098,Frances,Clare County Council,Killaloe LEA-5,52.8066,-8.62569,Entire home/apt,151,3,71,2024-09-05,0.96,1,152,9
37232674,Room 1: The little cosy,58479118,Kerstin,Clare County Council,Killaloe LEA-5,52.8873,-8.49467,Private room,99,1,51,2024-08-18,0.84,3,257,12
37243421,Tinil House,130172143,Mary,Clare County Council,Killaloe LEA-5,52.7915,-8.74999,Private room,100,2,47,2024-08-14,0.74,1,180,3
37248474,Ballycullen Cottage,196633405,Aine,Clare County Council,Killaloe LEA-5,52.7624165,-8.7404513,Entire home/apt,180,3,7,2024-09-02,1.57,1,2,7
37249267,Foxglove House,582603261,Abbie,Clare County Council,Killaloe LEA-5,52.93944828,-8.4501797,Entire home/apt,135,2,3,2024-08-22,1.1,1,18,3
37252086,Beautiful Peaceful Retreat Surrounded by Na,4973548,Freya,Clare County Council,Killaloe LEA-5,52.9577,-8.60951,Entire home/apt,95,2,213,2024-09-10,4.3,1,345,61
37266859,Beautiful Apartment on Marina in Killaloe Co Clare,169334883,Denis,Clare County Council,Killaloe LEA-5,52.809631,-8.451072,Entire home/apt,100,7,80,2024-09-09,1.02,1,170,10
37267836,A+ luxury modern lakeshore 1 bed Lodge for 2 pers,531404492,Gerard,Clare County Council,Killaloe LEA-5,52.9294378,-8.4285719,Entire home/apt,170,2,23,2024-09-08,1.78,1,261,21
37279760,Modern & Contemporary Guest House,452118714,Martin,Clare County Council,Killaloe LEA-5,52.79028,-8.47334,Entire home/apt,104,2,124,2024-09-07,4.19,1,72,46
37283625,Pops Dream,20518037,Barry,Clare County Council,Killaloe LEA-5,52.94301,-8.32959,Entire home/apt,132,1,703,2024-08-23,6.3,1,350,84
37284517,Spacious Irish Lakeside Retreat,119507195,Susan,Clare County Council,Killaloe LEA-5,52.8018,-8.43932,Entire home/apt,375,2,117,2024-08-31,1.54,1,253,19
37288548,4* Country Home-Farm-on-the-Lake,17378813,Dorothy,Clare County Council,Killaloe LEA-5,52.89592,-8.73781,Entire home/apt,500,2,39,2024-08-01,0.77,1,336,7
37292383,Killaloe Pods & Hot Tub,43283053,Nick,Clare County Council,Killaloe LEA-5,52.77915,-8.47655,Entire home/apt,206,1,185,2024-09-07,3.07,2,74,60
37292617,The Lodge Kiltanon House Tulla Co Clare V95 A3W6,17903995,Paul & Joan,Clare County Council,Killaloe LEA-5,52.87362,-8.80292,Entire home/apt,111,2,466,2024-09-06,3.76,2,255,46
37304166,Travelers’ Barn at Corra Woods,2274595,Rachel,Clare County Council,Killaloe LEA-5,52.95803655,-8.619328555,Entire home/apt,150,1,12,2024-09-05,11.25,2,354,12
37306735,Lovely Lake View Town House,32648227,Jennifer,Clare County Council,Killaloe LEA-5,52.80733,-8.44655,Private room,79,2,8,2024-08-16,0.72,1,87,8
37314558,Spacious Chalet in Flagmount wild Garden,215832439,Brendan,Clare County Council,Killaloe LEA-5,53.01632,-8.65221,Entire home/apt,96,2,279,2024-09-05,3.84,1,245,37
37319153,Lakeside Holiday Homes - Type A,98759090,Trident Holiday Homes,Clare County Council,Killaloe LEA-5,52.81272,-8.45351,Entire home/apt,93,1,26,2024-05-19,0.34,156,356,6
37319701,Garden Cottage At Dromore Wood,351818870,Mary,Clare County Council,Killaloe LEA-5,52.93699,-8.94841,Entire home/apt,97,1,381,2024-09-10,7.48,1,166,95
37326409,Kate’s Cottage,590312377,Breda,Clare County Council,Killaloe LEA-5,52.89325,-8.77439,Entire home/apt,130,2,13,2024-09-06,7.36,1,266,13
37350316,Secluded Magical Lakeside Escape,564999137,Una,Clare County Council,Killaloe LEA-5,52.8943347,-8.438645901,Entire home/apt,175,2,13,2024-09-07,2.35,1,332,13
37353322,Lovely Lough Derg Location,566583101,Megan,Clare County Council,Killaloe LEA-5,52.8777705,-8.4581118,Entire home/apt,180,2,5,2024-08-09,2.38,1,57,5
37359644,Flagmount Wild garden,25933796,Brendan,Clare County Council,Killaloe LEA-5,53.01641,-8.62229,Entire home/apt,88,2,280,2024-09-06,3.74,1,257,36
37362641,Stone Lodge,551210949,Irene,Clare County Council,Killaloe LEA-5,52.9718235,-8.3867379,Entire home/apt,164,2,11,2024-09-06,4.93,1,70,11
37376795,Lough Graney Traditional Irish Farm Cottage,14416733,Mary,Clare County Council,Killaloe LEA-5,52.96411,-8.64526,Entire home/apt,143,5,49,2024-08-21,0.4,2,279,8
37380739,Baile na gCeirde  (Home of Friends),186072897,Barbara,Clare County Council,Killaloe LEA-5,52.91579,-8.536,Entire home/apt,80,4,34,2023-10-10,0.46,1,164,1
37383495,A two bed cottage on the tranquil Lough Derg shore,463531800,June,Clare County Council,Killaloe LEA-5,52.89745,-8.44059,Entire home/apt,160,2,49,2024-09-03,1.84,1,330,20
37389264,flower room offering bed and breakfast,75189923,Jeane,Clare County Council,Killaloe LEA-5,52.86189,-8.61254,Private room,75,1,7,2024-08-11,0.27,2,365,2
37389289,Ardboula House - Stunning! Co Clare,19818455,Christine,Clare County Council,Killaloe LEA-5,52.89352,-8.77401,Entire home/apt,300,3,43,2024-07-15,0.39,1,316,6
37396074,Charming Cottage in Tulla,84860874,Majella,Clare County Council,Killaloe LEA-5,52.9119492,-8.7471342,Entire home/apt,160,1,94,2024-09-09,6.12,1,353,63
37406703,Dreamers’ Barn at Corra Woods,2274595,Rachel,Clare County Council,Killaloe LEA-5,52.95633,-8.6187,Entire home/apt,120,1,1,2024-08-31,1,2,356,1
37422266,Self Catering house in East Clare,7362789,Clare Ecolodge,Clare County Council,Killaloe LEA-5,52.92591,-8.64951,Entire home/apt,100,3,4,2022-08-03,0.1,3,329,0
37422912,The Courtyard Gamekeeper's Cottage,5438085,Carole,Clare County Council,Killaloe LEA-5,52.94511,-8.34114,Entire home/apt,175,2,24,2023-07-11,0.22,3,315,0
37440292,Lakeside Holiday Home No.30 - Sleeps 4,98759090,Trident Holiday Homes,Clare County Council,Killaloe LEA-5,52.81282082,-8.45553176,Entire home/apt,84,1,1,2024-07-14,0.49,156,339,1
37444687,Williamstadt House   Georgian Gem,5438085,Carole,Clare County Council,Killaloe LEA-5,52.94469,-8.34197,Entire home/apt,375,3,8,2022-07-17,0.08,3,320,0
37455259,Cottage with spectacular views,1267086,Fiona,Clare County Council,Killaloe LEA-5,52.93913,-8.44973,Entire home/apt,80,7,12,2018-08-11,0.1,1,358,0
37456314,Bauragegaun Cottage,47760317,Denis And Joyce,Clare County Council,Killaloe LEA-5,52.92755,-8.67055,Entire home/apt,91,5,24,2024-08-28,0.9,3,263,12
37460254,Private Double Room in Killaloe Town!!,140387966,Lisa,Clare County Council,Killaloe LEA-5,52.80731,-8.45193,Private room,80,1,81,2024-08-05,2.4,1,335,22
37472197,"Blackrock Point, Lough Derg",74297726,Graham,Clare County Council,Killaloe LEA-5,52.94536,-8.32828,Entire home/apt,185,7,82,2024-08-31,0.83,1,364,13
37473413,"Kilrateera Cottage, Mountshannon/Lough Derg",3757394,Gregory Robert,Clare County Council,Killaloe LEA-5,52.94702,-8.48612,Entire home/apt,85,3,87,2024-09-10,0.95,1,294,16
37474250,Modern 4 bedroom house in Tuamgraney Village,531090622,Linda,Clare County Council,Killaloe LEA-5,52.89664008,-8.54052766,Entire home/apt,200,2,45,2024-09-05,3.78,1,48,45
37479146,Cosy Country Cottage,135701723,Marie,Clare County Council,Killaloe LEA-5,52.93586,-8.89737,Entire home/apt,85,2,174,2024-09-11,1.98,1,68,26
37483561,Lake view Apartment Kilaloe,217389421,Marianne,Clare County Council,Killaloe LEA-5,52.80654,-8.44548,Entire home/apt,125,2,81,2024-08-03,3.19,1,332,33
37485244,Quaint County Clare Cottage,324845484,Veronica,Clare County Council,Killaloe LEA-5,52.77704,-8.55041,Entire home/apt,99,1,107,2024-09-11,2.12,1,346,82
37487569,Thatched Cottage in Co Clare,8891235,Hilary,Clare County Council,Killaloe LEA-5,52.907,-8.7023,Entire home/apt,110,3,95,2024-08-30,1.46,1,11,17
37487591,Lakeside Holiday Home- Private Beach & Lake Access,86458121,Craig,Clare County Council,Killaloe LEA-5,52.93392,-8.41112,Entire home/apt,126,3,120,2024-08-29,1.97,1,70,22
37490747,Suite in Caher Co Clare overlooking Loughgraney,68391115,Jennifer,Clare County Council,Killaloe LEA-5,52.96675,-8.64946,Entire home/apt,87,1,45,2024-09-11,3.45,1,334,37
37523477,3-Bed Penthouse in D15 | Spacious | Free Parking,360075073,Muzammel,Fingal County Council,Castleknock LEA-6,53.3770132,-6.4011874,Entire home/apt,240,2,5,2024-08-24,2.5,1,69,5
37528849,"Single beds, private bathroom, near shops& airport",89117294,Hannah,Fingal County Council,Castleknock LEA-6,53.38202,-6.40393,Private room,95,2,13,2024-09-06,2.95,2,42,13
37529621,"3 bed house, Dublin 15",558343374,Gary,Fingal County Council,Castleknock LEA-6,53.3794743,-6.3941188,Entire home/apt,208,1,29,2024-08-25,4.81,1,251,29
37529774,Castleknock Dublin (Large 4 Bedroom Townhouse).,110314215,Ciara,Fingal County Council,Castleknock LEA-6,53.36745235,-6.362213042,Entire home/apt,414,2,2,2024-08-29,2,1,5,2
37532797,Detached 4-bed house in Dublin,29094430,Brian,Fingal County Council,Castleknock LEA-6,53.3786478,-6.36148525,Entire home/apt,750,3,1,2024-07-02,0.41,1,185,1
37533740,Double Room in Castleknock next to bus & Train,136791673,Declan,Fingal County Council,Castleknock LEA-6,53.38168323,-6.367370981,Private room,100,1,3,2024-09-10,3,3,196,3
37554381,"30 mins to Dublin City Centre, Clonsilla House",11272977,Noel,Fingal County Council,Castleknock LEA-6,53.3821855,-6.4022421,Entire home/apt,128,2,2,2023-06-25,0.13,1,51,0
37557193,Family home on the canal,13253123,Emma,Fingal County Council,Castleknock LEA-6,53.38223,-6.37577,Entire home/apt,250,2,1,2024-08-18,1,1,134,1
37589552,Clonsilla 4 Bedroom,102734317,Michael,Fingal County Council,Castleknock LEA-6,53.38269,-6.4147,Entire home/apt,303,2,44,2024-08-11,1.41,10,344,2
37592456,Tintoka Holiday home in Dublin,394820394,Olu,Fingal County Council,Castleknock LEA-6,53.37209,-6.40192,Entire home/apt,370,2,1,2023-06-21,0.07,1,360,0
37595094,Clonsilla D15 - Studio,7069462,Micheal,Fingal County Council,Castleknock LEA-6,53.38315,-6.41383,Entire home/apt,130,3,18,2023-08-28,0.17,16,90,0
37607852,Very comfortable bedroom for 2,34846102,Marie,Fingal County Council,Castleknock LEA-6,53.3802,-6.37504,Private room,90,2,125,2024-09-10,1.2,1,340,18
37614928,"Double Bedroom, Females/Couples",530049908,Rabeya,Fingal County Council,Castleknock LEA-6,53.36027613,-6.45310119,Private room,104,1,2,2024-08-25,0.21,1,3,2
37618856,Spacious 2 bedroom apartment close to the city,450948669,Richard,Fingal County Council,Castleknock LEA-6,53.37364,-6.33623,Entire home/apt,195,7,34,2024-09-09,1.19,1,30,12
37625387,Luxurious Apartment at Phoenix Park  Castleknock,18959968,John,Fingal County Council,Castleknock LEA-6,53.374,-6.33785,Entire home/apt,263,2,5,2024-09-03,3.57,2,187,5
37627023,Cheerful room in a cozy house hosted by Roy,478980563,Roi Jindi,Fingal County Council,Castleknock LEA-6,53.37567,-6.37189,Private room,99,2,24,2024-05-23,0.99,1,18,4
37648193,Marina View,17763105,Susanne,Clare County Council,Killaloe LEA-5,52.80892716,-8.451776255,Entire home/apt,130,2,52,2024-09-06,3.65,1,69,39
37651902,Harbour View Apartment,57413271,Cathal,Clare County Council,Killaloe LEA-5,52.81212697,-8.453962098,Entire home/apt,153,1,25,2024-09-03,4.21,1,328,25
37654635,"Tivoli Half Door, Cosy Period Property.",12863645,John,Clare County Council,Ennistimon LEA-4,53.0312,-9.29068,Entire home/apt,130,3,68,2024-09-04,1.35,3,132,14
37671388,Penthouse apartment in centre of Doolin village,92519978,Deirdre And Niall,Clare County Council,Ennistimon LEA-4,53.01487,-9.38037,Entire home/apt,150,3,152,2024-08-26,1.97,7,258,24
37672918,"Ocean mist
2 bedroom apartment
Sea view
Doolin.",449110453,Suzanne,Clare County Council,Ennistimon LEA-4,53.00982,-9.37391,Entire home/apt,154,3,95,2024-09-09,3.3,3,317,38
37675313,"Aran View Apartment, cosy one bedroom apartment.",21717425,Sharon,Clare County Council,Ennistimon LEA-4,53.02703,-9.36609,Entire home/apt,125,3,236,2024-09-07,3.05,4,340,40
37681718,Cliffs of Moher Glamping Pod,125171975,Charlie,Clare County Council,Ennistimon LEA-4,53.00452,-9.36404,Entire home/apt,116,2,50,2024-09-08,9.49,2,270,50
37682636,Aran View two bed roomed chalet.,21717425,Sharon,Clare County Council,Ennistimon LEA-4,53.02864,-9.36727,Entire home/apt,139,3,189,2024-08-27,2.44,4,351,34
37713306,Cliffs View Self Catering @ Limestone Lodge,4735584,Paul,Clare County Council,Ennistimon LEA-4,53.02722,-9.37637,Entire home/apt,355,2,64,2024-08-21,1.64,3,36,17
37733606,"9 Doolin Court, Doolin, County Clare. Fabulous",204681284,Doolin Court,Clare County Council,Ennistimon LEA-4,53.01853,-9.37939,Entire home/apt,148,3,26,2024-06-30,0.4,5,293,6
37744934,Atlantic Haven,301795054,Catherine,Clare County Council,Ennistimon LEA-4,53.13962,-9.22239,Entire home/apt,106,1,516,2024-09-11,8.69,1,165,122
37759562,Doolin Village L07,33381226,Gerry,Clare County Council,Ennistimon LEA-4,53.01676,-9.3738,Entire home/apt,166,1,1,2019-06-14,0.02,25,365,0
37761735,A double room en suite with river view,26896502,Aille River Tourist Hostel,Clare County Council,Ennistimon LEA-4,53.01716,-9.37928,Private room,85,1,27,2024-08-18,0.72,10,33,12
37764965,Doolin Village 2 Single bed private ensuite room,6140175,Lanelodge,Clare County Council,Ennistimon LEA-4,53.01263,-9.38822,Private room,120,2,175,2024-08-26,1.47,3,288,30
37765041,Studio D Apartment in the Heart of Doolin,22615654,Martina,Clare County Council,Ennistimon LEA-4,53.01603,-9.37981,Entire home/apt,140,2,80,2024-08-25,1.37,3,256,28
37766048,Cliffs of Moher glamping pod,36962198,Bernadette,Clare County Council,Ennistimon LEA-4,53.00438717,-9.364717113,Entire home/apt,149,2,28,2024-09-01,6.46,1,256,28
37771689,Hilltop Haven Lovely 1 bedroom apartment Doolin,182661749,Eithne,Clare County Council,Ennistimon LEA-4,53.00408691,-9.326087348,Entire home/apt,120,1,47,2024-09-05,1.88,1,64,17
37775095,Doolin Eye apartment in Doolin village.,22615654,Martina,Clare County Council,Ennistimon LEA-4,53.01536,-9.37845,Entire home/apt,250,3,87,2024-08-22,2.19,3,271,23
37780046,"6 Doolin Court, Doolin, County Clare, Ireland",204681284,Doolin Court,Clare County Council,Ennistimon LEA-4,53.01725,-9.38135,Entire home/apt,148,3,56,2024-07-18,0.84,5,272,9
37794773,"Rathbaun Hotel, Lisdoonvarna, Co. Clare",105294864,Lynn,Clare County Council,Ennistimon LEA-4,53.02985,-9.28976,Private room,90,1,4,2019-09-03,0.06,2,1,0
37795887,"5 Doolin Court, Doolin, Co Clare 3 Bedroom House",204681284,Doolin Court,Clare County Council,Ennistimon LEA-4,53.0183,-9.38036,Entire home/apt,165,3,75,2024-09-04,2.6,5,256,32
37797049,Doolin Court - Friendly home in the village,95590858,Jutta,Clare County Council,Ennistimon LEA-4,53.01681729,-9.380200153,Entire home/apt,135,3,108,2024-08-19,1.41,1,230,30
37797893,"Stone House, Wild Atlantic Way",202814374,V,Clare County Council,Ennistimon LEA-4,53.13916017,-9.222090888,Entire home/apt,220,3,3,2024-08-30,3,2,42,3
37806072,Luxury Spacious Apartment,351863922,Trevor And Sue,Clare County Council,Ennistimon LEA-4,53.02498,-9.29218,Entire home/apt,181,2,170,2024-09-05,3.36,1,239,52
37811383,Hazelwood Cottage,31848038,Marie,Clare County Council,Ennistimon LEA-4,53.01375359,-9.360340695,Entire home/apt,151,2,5,2024-07-31,1.49,9,361,5
37832107,Radharc na Mara Cottage,31848038,Marie,Clare County Council,Ennistimon LEA-4,53.03088,-9.33883,Entire home/apt,329,1,26,2024-08-20,1,9,351,11
37832794,Aran Veiw Cottage,417126913,Sean,Clare County Council,Ennistimon LEA-4,53.000389,-9.380622,Entire home/apt,300,2,128,2024-09-09,4.63,3,321,54
37850136,Luxury Hut with hot tub in Doolin village,495499283,Anne,Clare County Council,Ennistimon LEA-4,53.02034,-9.37588,Entire home/apt,205,2,38,2024-09-05,2.18,2,355,24
37852040,Cottage in Doolin,197507580,Helen,Clare County Council,Ennistimon LEA-4,53.03209,-9.34033,Entire home/apt,190,2,219,2024-09-05,5.48,1,195,78
37853313,"The Stone House, Ballyvaughan, Burren, Co Clare",202814374,V,Clare County Council,Ennistimon LEA-4,53.13886,-9.22291,Entire home/apt,290,5,152,2024-08-15,2.03,2,163,4
37854011,Luxury Doolin retreat - Sea views.,25503488,Andy,Clare County Council,Ennistimon LEA-4,53.00793,-9.35499,Entire home/apt,200,2,41,2023-09-06,0.68,1,33,0
37859197,Half Door Cottage in the Heart of Doolin Village,55377460,Aaron & Carrie,Clare County Council,Ennistimon LEA-4,53.01863,-9.37296,Entire home/apt,303,2,100,2024-08-25,1.98,1,261,28
37861120,"The Yellow Door, Doolin Holiday Home w/ sea view.",23041174,Slaney,Clare County Council,Ennistimon LEA-4,53.00722,-9.35763,Entire home/apt,200,4,87,2024-08-23,0.87,1,343,14
37882195,"Newly built, two room, modern apartments which are situated in the heart of Doolin.  They have a king bed, double day bed and a pull out sofa, full equipped kitchens, spacious sitting room and private ensuite bathrooms.",405931826,Cormac,Clare County Council,Ennistimon LEA-4,53.02135,-9.36902,Entire home/apt,151,1,250,2024-08-28,6.72,2,317,88
37905093,Liam's Cottage between Lisdoonvarna & Doolin,171117393,Liam & Maria,Clare County Council,Ennistimon LEA-4,53.01547,-9.3221,Entire home/apt,158,2,22,2023-09-28,0.57,1,134,2
37927332,Thatch Cottage by the Sea on Galway Bay,68338310,Paul,Clare County Council,Ennistimon LEA-4,53.1336126,-9.1966198,Entire home/apt,400,2,12,2024-08-09,0.99,1,353,12
37932651,Cliffs of Moher Holiday House,521075270,Martin,Clare County Council,Ennistimon LEA-4,52.9843787,-9.415165,Entire home/apt,450,2,23,2024-08-18,1.61,1,152,18
37939095,The Dell 11 - Prom Views!,208252367,Steven,Clare County Council,Ennistimon LEA-4,52.93342,-9.3463,Entire home/apt,140,1,16,2024-09-05,2.57,53,81,16
37962910,Cliff View House,523540313,Maeve,Clare County Council,Ennistimon LEA-4,53.01315095,-9.38937804,Entire home/apt,160,7,6,2024-08-24,0.44,1,333,4
